tipo_documento,num_documento,nombre,correo,tiposusuario_tipo
TI,2316,Carlos,correo4@example.com,Administrador
TI,2844,Juan,correo2@example.com,Gerente
CIF,2907,Alejandro,correo1@example.com,Administrador
pasaporte,1332,Samuel,correo1@example.com,Recepcionista
CC,2566,Jenny,correo5@example.com,Gerente
TI,691,Juanita,correo2@example.com,Recepcionista
CIF,511,Alejandro,correo4@example.com,Gerente
pasaporte,916,Juliana,correo4@example.com,Gerente
CIF,1752,Santiago,correo1@example.com,Administrador
CIF,98,Alejandro,correo5@example.com,Recepcionista
pasaporte,2086,Ernesto,correo5@example.com,Administrador
CE,1126,Santiago,correo3@example.com,Empleado
pasaporte,1484,Samuel,correo3@example.com,Administrador
CC,1856,Santiago,correo2@example.com,Administrador
pasaporte,2956,Juliana,correo2@example.com,Recepcionista
CC,678,Juliana,correo1@example.com,Empleado
pasaporte,2316,Santiago,correo4@example.com,Recepcionista
CC,2452,Juanita,correo2@example.com,Empleado
CIF,49,Carlos,correo4@example.com,Recepcionista
CIF,2488,Juanita,correo4@example.com,Gerente
TI,527,Carlos,correo1@example.com,Gerente
pasaporte,1043,Jenny,correo2@example.com,Administrador
CC,336,Juan,correo4@example.com,Gerente
TI,2192,Ernesto,correo2@example.com,Empleado
CIF,2158,Juanita,correo3@example.com,Gerente
CIF,2872,Juan,correo1@example.com,Recepcionista
TI,2669,Santiago,correo2@example.com,Gerente
CIF,726,Carlos,correo1@example.com,Gerente
pasaporte,2675,Carlos,correo5@example.com,Gerente
pasaporte,426,Juan,correo2@example.com,Administrador
TI,840,Samuel,correo1@example.com,Empleado
CC,1118,Juliana,correo5@example.com,Administrador
TI,394,Jenny,correo1@example.com,Gerente
CE,1236,Jenny,correo2@example.com,Recepcionista
TI,1182,Samuel,correo1@example.com,Administrador
CIF,2876,Juan,correo3@example.com,Administrador
TI,2942,Jenny,correo1@example.com,Recepcionista
pasaporte,1870,Juliana,correo3@example.com,Administrador
CIF,323,Juan,correo5@example.com,Administrador
TI,1895,Ernesto,correo4@example.com,Recepcionista
CC,2642,Alejandro,correo5@example.com,Administrador
CIF,2747,Juliana,correo5@example.com,Gerente
CC,2163,Jenny,correo4@example.com,Recepcionista
CE,759,Juan,correo2@example.com,Administrador
CE,502,Juliana,correo3@example.com,Administrador
CE,2800,Jenny,correo4@example.com,Gerente
CIF,2683,Juan,correo4@example.com,Administrador
CE,604,Juanita,correo5@example.com,Recepcionista
TI,2020,Samuel,correo1@example.com,Gerente
pasaporte,1929,Juliana,correo4@example.com,Recepcionista
TI,737,Santiago,correo4@example.com,Administrador
TI,2015,Ernesto,correo3@example.com,Recepcionista
pasaporte,2741,Alejandro,correo1@example.com,Recepcionista
TI,1743,Alejandro,correo4@example.com,Empleado
pasaporte,495,Alejandro,correo1@example.com,Empleado
TI,1436,Carlos,correo1@example.com,Empleado
pasaporte,1994,Ernesto,correo4@example.com,Recepcionista
CE,2952,Juliana,correo2@example.com,Administrador
TI,2271,Jenny,correo4@example.com,Gerente
CIF,1953,Juan,correo5@example.com,Empleado
TI,780,Alejandro,correo3@example.com,Administrador
TI,2795,Juanita,correo4@example.com,Administrador
CE,2207,Alejandro,correo5@example.com,Administrador
CIF,686,Carlos,correo4@example.com,Empleado
CIF,1979,Samuel,correo1@example.com,Empleado
TI,940,Santiago,correo5@example.com,Administrador
CC,2890,Alejandro,correo5@example.com,Administrador
CE,2881,Ernesto,correo4@example.com,Administrador
TI,2055,Samuel,correo3@example.com,Gerente
CIF,2412,Jenny,correo2@example.com,Recepcionista
CE,1684,Carlos,correo3@example.com,Empleado
TI,1869,Juan,correo3@example.com,Empleado
TI,365,Alejandro,correo2@example.com,Empleado
TI,10,Juanita,correo1@example.com,Recepcionista
CIF,363,Ernesto,correo3@example.com,Administrador
CIF,9,Juanita,correo1@example.com,Recepcionista
CC,628,Carlos,correo4@example.com,Administrador
TI,2894,Juan,correo1@example.com,Gerente
TI,1268,Juanita,correo2@example.com,Empleado
pasaporte,1438,Carlos,correo5@example.com,Gerente
pasaporte,371,Juanita,correo3@example.com,Recepcionista
CE,35,Jenny,correo2@example.com,Recepcionista
pasaporte,1458,Juanita,correo5@example.com,Empleado
CIF,411,Juan,correo3@example.com,Gerente
CE,627,Jenny,correo4@example.com,Empleado
TI,2482,Ernesto,correo2@example.com,Empleado
TI,2922,Carlos,correo1@example.com,Administrador
pasaporte,721,Jenny,correo2@example.com,Empleado
TI,1868,Alejandro,correo4@example.com,Empleado
TI,276,Samuel,correo5@example.com,Gerente
CC,1032,Alejandro,correo3@example.com,Recepcionista
CIF,1254,Santiago,correo3@example.com,Empleado
pasaporte,115,Juan,correo5@example.com,Recepcionista
CC,1049,Juliana,correo2@example.com,Recepcionista
CC,2986,Santiago,correo5@example.com,Recepcionista
CIF,2802,Carlos,correo1@example.com,Administrador
CIF,2730,Jenny,correo2@example.com,Gerente
CE,1730,Carlos,correo2@example.com,Gerente
CIF,2590,Samuel,correo5@example.com,Administrador
CE,2713,Samuel,correo4@example.com,Gerente
pasaporte,526,Samuel,correo3@example.com,Administrador
CIF,709,Juliana,correo3@example.com,Recepcionista
TI,2074,Juanita,correo2@example.com,Gerente
pasaporte,2566,Jenny,correo3@example.com,Administrador
CC,1165,Carlos,correo5@example.com,Gerente
CIF,1860,Santiago,correo4@example.com,Gerente
CC,2334,Carlos,correo3@example.com,Administrador
CE,824,Jenny,correo4@example.com,Gerente
CE,1889,Carlos,correo3@example.com,Empleado
TI,898,Juan,correo2@example.com,Recepcionista
pasaporte,241,Juliana,correo3@example.com,Administrador
CC,622,Jenny,correo5@example.com,Empleado
pasaporte,5,Santiago,correo1@example.com,Administrador
TI,2082,Jenny,correo3@example.com,Empleado
pasaporte,2089,Santiago,correo1@example.com,Gerente
CIF,86,Juliana,correo4@example.com,Gerente
TI,1936,Ernesto,correo3@example.com,Administrador
pasaporte,745,Carlos,correo5@example.com,Gerente
TI,1377,Alejandro,correo3@example.com,Administrador
CIF,1779,Samuel,correo5@example.com,Gerente
CE,2857,Juliana,correo1@example.com,Empleado
TI,2489,Santiago,correo4@example.com,Empleado
CE,1953,Alejandro,correo1@example.com,Administrador
TI,1482,Jenny,correo1@example.com,Empleado
CE,1412,Samuel,correo3@example.com,Gerente
TI,1416,Santiago,correo4@example.com,Gerente
TI,2612,Carlos,correo4@example.com,Gerente
pasaporte,1377,Samuel,correo3@example.com,Administrador
TI,395,Juan,correo4@example.com,Gerente
CE,1001,Juan,correo5@example.com,Gerente
CE,1500,Juanita,correo2@example.com,Administrador
CIF,281,Carlos,correo2@example.com,Empleado
CIF,2905,Juliana,correo3@example.com,Gerente
CIF,1355,Santiago,correo1@example.com,Administrador
pasaporte,2987,Carlos,correo2@example.com,Gerente
CE,2569,Juanita,correo2@example.com,Gerente
CC,948,Alejandro,correo2@example.com,Gerente
CC,1041,Alejandro,correo5@example.com,Administrador
CC,2486,Santiago,correo2@example.com,Empleado
TI,288,Santiago,correo5@example.com,Recepcionista
CE,1009,Juliana,correo1@example.com,Gerente
CIF,327,Ernesto,correo2@example.com,Administrador
TI,666,Carlos,correo4@example.com,Gerente
pasaporte,1347,Alejandro,correo2@example.com,Empleado
TI,1780,Samuel,correo1@example.com,Administrador
TI,1663,Ernesto,correo3@example.com,Empleado
CC,1100,Juan,correo1@example.com,Gerente
CC,2409,Juan,correo5@example.com,Gerente
TI,1774,Juanita,correo2@example.com,Administrador
CE,1373,Juliana,correo5@example.com,Empleado
CIF,2971,Ernesto,correo1@example.com,Administrador
TI,216,Samuel,correo3@example.com,Gerente
CC,1030,Samuel,correo3@example.com,Recepcionista
pasaporte,856,Juan,correo5@example.com,Administrador
CC,1737,Santiago,correo3@example.com,Administrador
pasaporte,1532,Samuel,correo1@example.com,Recepcionista
pasaporte,133,Santiago,correo5@example.com,Administrador
CC,2096,Juanita,correo2@example.com,Empleado
TI,1431,Samuel,correo5@example.com,Empleado
CC,1516,Alejandro,correo3@example.com,Administrador
CC,2595,Juliana,correo5@example.com,Recepcionista
pasaporte,228,Santiago,correo3@example.com,Administrador
TI,2064,Juan,correo1@example.com,Gerente
CIF,1646,Juan,correo3@example.com,Empleado
TI,577,Juan,correo4@example.com,Recepcionista
TI,445,Samuel,correo5@example.com,Empleado
TI,2245,Samuel,correo5@example.com,Empleado
CE,2754,Jenny,correo5@example.com,Empleado
TI,71,Juliana,correo3@example.com,Empleado
CIF,2275,Juliana,correo4@example.com,Gerente
TI,1064,Juan,correo4@example.com,Administrador
TI,1406,Samuel,correo5@example.com,Empleado
TI,2613,Carlos,correo4@example.com,Empleado
TI,798,Juliana,correo4@example.com,Empleado
CIF,1508,Santiago,correo5@example.com,Gerente
CIF,1907,Juan,correo3@example.com,Empleado
pasaporte,2335,Carlos,correo5@example.com,Recepcionista
TI,1488,Juan,correo1@example.com,Recepcionista
pasaporte,2350,Carlos,correo4@example.com,Recepcionista
TI,1815,Ernesto,correo4@example.com,Recepcionista
TI,1295,Samuel,correo1@example.com,Empleado
CIF,77,Ernesto,correo3@example.com,Administrador
CE,2969,Carlos,correo4@example.com,Recepcionista
pasaporte,1628,Carlos,correo5@example.com,Recepcionista
pasaporte,2391,Juanita,correo2@example.com,Administrador
pasaporte,1540,Samuel,correo4@example.com,Recepcionista
CC,125,Jenny,correo4@example.com,Recepcionista
CC,2739,Carlos,correo3@example.com,Administrador
TI,2609,Jenny,correo5@example.com,Recepcionista
TI,2489,Carlos,correo4@example.com,Administrador
CIF,151,Jenny,correo1@example.com,Recepcionista
pasaporte,1387,Alejandro,correo5@example.com,Administrador
CC,811,Juanita,correo4@example.com,Recepcionista
CE,1558,Juliana,correo3@example.com,Recepcionista
pasaporte,1342,Juan,correo1@example.com,Empleado
CC,1644,Santiago,correo5@example.com,Recepcionista
CIF,893,Carlos,correo4@example.com,Empleado
CC,2748,Juanita,correo4@example.com,Administrador
TI,1148,Juan,correo1@example.com,Recepcionista
TI,1508,Juliana,correo1@example.com,Empleado
pasaporte,257,Juan,correo2@example.com,Empleado
CIF,2932,Ernesto,correo5@example.com,Gerente
CC,1200,Samuel,correo3@example.com,Administrador
CC,442,Santiago,correo4@example.com,Gerente
pasaporte,1072,Alejandro,correo4@example.com,Gerente
pasaporte,1877,Juan,correo3@example.com,Recepcionista
pasaporte,1506,Alejandro,correo2@example.com,Recepcionista
TI,1650,Juliana,correo5@example.com,Recepcionista
pasaporte,1453,Juan,correo1@example.com,Administrador
TI,2484,Juanita,correo2@example.com,Gerente
pasaporte,2062,Ernesto,correo2@example.com,Gerente
pasaporte,2143,Alejandro,correo4@example.com,Gerente
pasaporte,1382,Jenny,correo2@example.com,Gerente
CE,770,Alejandro,correo1@example.com,Gerente
CE,2884,Santiago,correo3@example.com,Empleado
pasaporte,1969,Alejandro,correo4@example.com,Gerente
pasaporte,688,Jenny,correo4@example.com,Gerente
pasaporte,11,Juan,correo2@example.com,Administrador
pasaporte,1839,Ernesto,correo5@example.com,Recepcionista
CIF,882,Samuel,correo4@example.com,Empleado
CE,1768,Carlos,correo1@example.com,Administrador
CC,55,Alejandro,correo2@example.com,Recepcionista
TI,1247,Santiago,correo4@example.com,Empleado
pasaporte,2023,Jenny,correo1@example.com,Administrador
CE,77,Jenny,correo4@example.com,Recepcionista
CE,1238,Samuel,correo4@example.com,Empleado
TI,1633,Juanita,correo1@example.com,Empleado
CIF,287,Juanita,correo2@example.com,Recepcionista
CE,292,Juliana,correo4@example.com,Empleado
pasaporte,1721,Santiago,correo1@example.com,Gerente
CIF,302,Samuel,correo2@example.com,Gerente
TI,289,Santiago,correo2@example.com,Recepcionista
CC,2351,Alejandro,correo3@example.com,Empleado
CE,2315,Juanita,correo5@example.com,Empleado
pasaporte,955,Juanita,correo2@example.com,Administrador
pasaporte,2704,Carlos,correo5@example.com,Empleado
CIF,1412,Samuel,correo4@example.com,Recepcionista
CC,1046,Ernesto,correo1@example.com,Empleado
TI,1741,Carlos,correo4@example.com,Gerente
CE,2782,Carlos,correo2@example.com,Empleado
pasaporte,686,Juliana,correo3@example.com,Gerente
CE,1887,Ernesto,correo1@example.com,Gerente
TI,481,Carlos,correo2@example.com,Gerente
pasaporte,786,Jenny,correo5@example.com,Gerente
CE,499,Jenny,correo5@example.com,Gerente
CE,1710,Alejandro,correo3@example.com,Empleado
CC,2289,Jenny,correo4@example.com,Administrador
pasaporte,1641,Juanita,correo3@example.com,Empleado
TI,2176,Jenny,correo5@example.com,Gerente
TI,2270,Juanita,correo4@example.com,Gerente
CIF,2327,Juan,correo5@example.com,Administrador
CC,2305,Juliana,correo4@example.com,Recepcionista
pasaporte,753,Juan,correo3@example.com,Empleado
pasaporte,2367,Juliana,correo3@example.com,Gerente
pasaporte,1765,Carlos,correo4@example.com,Gerente
pasaporte,284,Samuel,correo1@example.com,Administrador
TI,175,Alejandro,correo5@example.com,Gerente
CC,1730,Ernesto,correo1@example.com,Administrador
CIF,503,Alejandro,correo3@example.com,Recepcionista
CE,17,Samuel,correo1@example.com,Empleado
CE,1383,Santiago,correo2@example.com,Administrador
CIF,1184,Jenny,correo2@example.com,Administrador
CE,688,Juan,correo3@example.com,Recepcionista
CIF,2028,Juliana,correo4@example.com,Recepcionista
pasaporte,2320,Carlos,correo5@example.com,Recepcionista
CC,2322,Jenny,correo3@example.com,Gerente
TI,126,Samuel,correo3@example.com,Gerente
CE,937,Juan,correo2@example.com,Administrador
TI,502,Santiago,correo2@example.com,Administrador
TI,1419,Juan,correo2@example.com,Gerente
CC,1644,Ernesto,correo4@example.com,Recepcionista
pasaporte,1632,Juanita,correo5@example.com,Empleado
pasaporte,1928,Santiago,correo4@example.com,Administrador
TI,2672,Santiago,correo1@example.com,Recepcionista
TI,1278,Juan,correo1@example.com,Empleado
CE,2658,Juan,correo2@example.com,Recepcionista
CIF,2277,Juan,correo3@example.com,Recepcionista
CE,2609,Juliana,correo1@example.com,Gerente
CE,190,Ernesto,correo5@example.com,Administrador
CIF,1620,Jenny,correo1@example.com,Administrador
CIF,366,Carlos,correo1@example.com,Recepcionista
CC,2279,Juanita,correo1@example.com,Gerente
CC,1409,Jenny,correo2@example.com,Recepcionista
pasaporte,1313,Carlos,correo5@example.com,Empleado
CIF,2810,Samuel,correo3@example.com,Gerente
pasaporte,1091,Juan,correo1@example.com,Administrador
CIF,778,Santiago,correo4@example.com,Empleado
TI,2543,Ernesto,correo5@example.com,Gerente
CC,357,Carlos,correo1@example.com,Administrador
pasaporte,2684,Samuel,correo1@example.com,Empleado
pasaporte,580,Juan,correo5@example.com,Recepcionista
CE,1184,Juliana,correo3@example.com,Recepcionista
pasaporte,1248,Carlos,correo4@example.com,Empleado
CE,2904,Jenny,correo3@example.com,Gerente
CE,2999,Samuel,correo4@example.com,Empleado
pasaporte,2104,Juliana,correo3@example.com,Recepcionista
TI,2519,Samuel,correo2@example.com,Empleado
pasaporte,1566,Alejandro,correo1@example.com,Recepcionista
CE,2604,Juliana,correo5@example.com,Recepcionista
CE,673,Ernesto,correo4@example.com,Gerente
CC,2593,Jenny,correo1@example.com,Recepcionista
CE,1557,Juliana,correo4@example.com,Empleado
TI,2237,Juliana,correo4@example.com,Recepcionista
CE,207,Santiago,correo1@example.com,Recepcionista
CE,697,Jenny,correo2@example.com,Gerente
TI,2872,Carlos,correo2@example.com,Administrador
CIF,386,Juan,correo5@example.com,Empleado
CC,1118,Juliana,correo3@example.com,Empleado
CE,2318,Juan,correo4@example.com,Recepcionista
CC,568,Samuel,correo5@example.com,Administrador
CE,257,Juanita,correo5@example.com,Empleado
CIF,377,Juan,correo5@example.com,Recepcionista
TI,2154,Santiago,correo4@example.com,Gerente
CC,746,Juliana,correo4@example.com,Recepcionista
CC,2120,Jenny,correo4@example.com,Recepcionista
pasaporte,1089,Alejandro,correo1@example.com,Gerente
TI,645,Carlos,correo4@example.com,Recepcionista
CC,1895,Juliana,correo4@example.com,Empleado
CE,711,Juanita,correo1@example.com,Administrador
pasaporte,2402,Samuel,correo4@example.com,Recepcionista
pasaporte,483,Ernesto,correo5@example.com,Gerente
TI,1965,Ernesto,correo2@example.com,Recepcionista
CC,2230,Alejandro,correo3@example.com,Administrador
CC,2749,Carlos,correo5@example.com,Recepcionista
pasaporte,2790,Ernesto,correo5@example.com,Recepcionista
CE,1422,Jenny,correo1@example.com,Empleado
pasaporte,1045,Carlos,correo4@example.com,Administrador
TI,2336,Juliana,correo1@example.com,Administrador
CC,634,Carlos,correo2@example.com,Gerente
TI,227,Juanita,correo4@example.com,Gerente
TI,518,Juliana,correo4@example.com,Administrador
CE,2648,Carlos,correo5@example.com,Gerente
TI,1281,Samuel,correo2@example.com,Empleado
CIF,2090,Santiago,correo3@example.com,Gerente
CC,2112,Ernesto,correo1@example.com,Recepcionista
CC,2130,Alejandro,correo5@example.com,Empleado
CIF,1682,Juliana,correo3@example.com,Gerente
pasaporte,2068,Juan,correo5@example.com,Recepcionista
TI,324,Ernesto,correo4@example.com,Gerente
CE,2861,Juanita,correo5@example.com,Administrador
CE,388,Juliana,correo3@example.com,Gerente
CC,1640,Carlos,correo1@example.com,Administrador
CC,1871,Juliana,correo2@example.com,Gerente
CC,1446,Santiago,correo2@example.com,Gerente
CE,106,Ernesto,correo2@example.com,Administrador
CIF,1689,Carlos,correo3@example.com,Empleado
CE,854,Juliana,correo3@example.com,Gerente
pasaporte,215,Samuel,correo1@example.com,Recepcionista
CIF,2922,Juanita,correo3@example.com,Empleado
pasaporte,1155,Juanita,correo5@example.com,Empleado
CE,2094,Juanita,correo1@example.com,Empleado
CC,773,Santiago,correo2@example.com,Recepcionista
CIF,1661,Jenny,correo3@example.com,Gerente
CC,2734,Ernesto,correo5@example.com,Empleado
CC,1302,Juan,correo1@example.com,Recepcionista
CIF,2328,Ernesto,correo1@example.com,Empleado
TI,2558,Santiago,correo2@example.com,Empleado
CC,2421,Juanita,correo1@example.com,Recepcionista
CE,2772,Jenny,correo3@example.com,Empleado
CE,2415,Jenny,correo4@example.com,Empleado
CC,337,Alejandro,correo1@example.com,Administrador
pasaporte,2855,Carlos,correo2@example.com,Gerente
CIF,1860,Juanita,correo1@example.com,Empleado
CC,57,Juan,correo2@example.com,Empleado
CE,1373,Alejandro,correo1@example.com,Gerente
CE,560,Juan,correo4@example.com,Gerente
CC,1730,Carlos,correo1@example.com,Recepcionista
pasaporte,1471,Alejandro,correo4@example.com,Empleado
CE,170,Ernesto,correo1@example.com,Gerente
TI,2719,Ernesto,correo2@example.com,Recepcionista
CIF,2002,Ernesto,correo2@example.com,Recepcionista
TI,2110,Carlos,correo4@example.com,Recepcionista
CC,2356,Santiago,correo2@example.com,Empleado
pasaporte,334,Jenny,correo5@example.com,Administrador
CE,29,Carlos,correo3@example.com,Recepcionista
TI,2639,Jenny,correo1@example.com,Recepcionista
CE,2208,Juan,correo2@example.com,Gerente
pasaporte,1590,Santiago,correo2@example.com,Administrador
CC,939,Santiago,correo5@example.com,Empleado
CC,349,Santiago,correo3@example.com,Empleado
CIF,880,Samuel,correo5@example.com,Empleado
CC,696,Samuel,correo3@example.com,Administrador
CIF,2955,Carlos,correo5@example.com,Recepcionista
pasaporte,1883,Santiago,correo4@example.com,Administrador
pasaporte,904,Juan,correo1@example.com,Administrador
TI,2646,Santiago,correo3@example.com,Empleado
pasaporte,1709,Juanita,correo4@example.com,Administrador
CC,737,Juanita,correo2@example.com,Empleado
pasaporte,839,Jenny,correo5@example.com,Gerente
TI,1177,Carlos,correo5@example.com,Administrador
CE,1525,Juan,correo4@example.com,Gerente
TI,709,Juanita,correo5@example.com,Empleado
pasaporte,1214,Juliana,correo3@example.com,Gerente
CE,1519,Juan,correo3@example.com,Empleado
CC,2392,Ernesto,correo5@example.com,Empleado
CE,652,Alejandro,correo5@example.com,Empleado
pasaporte,1665,Juanita,correo2@example.com,Empleado
pasaporte,1353,Juan,correo1@example.com,Gerente
pasaporte,2419,Samuel,correo1@example.com,Recepcionista
CC,1761,Carlos,correo5@example.com,Gerente
TI,35,Carlos,correo3@example.com,Administrador
CE,2832,Jenny,correo4@example.com,Administrador
CC,1484,Juliana,correo5@example.com,Recepcionista
CE,2520,Samuel,correo5@example.com,Empleado
TI,509,Alejandro,correo5@example.com,Empleado
CE,1860,Jenny,correo4@example.com,Administrador
CE,257,Alejandro,correo5@example.com,Empleado
TI,1104,Juan,correo2@example.com,Gerente
CIF,704,Juan,correo5@example.com,Empleado
CIF,671,Santiago,correo2@example.com,Gerente
TI,231,Juan,correo2@example.com,Gerente
CC,564,Ernesto,correo2@example.com,Gerente
CIF,1233,Ernesto,correo5@example.com,Recepcionista
CC,1158,Carlos,correo2@example.com,Gerente
CIF,1961,Alejandro,correo2@example.com,Recepcionista
CE,667,Ernesto,correo4@example.com,Recepcionista
CE,721,Santiago,correo1@example.com,Gerente
pasaporte,785,Juanita,correo1@example.com,Administrador
CE,196,Samuel,correo5@example.com,Gerente
CIF,1887,Jenny,correo2@example.com,Administrador
CE,1415,Carlos,correo2@example.com,Administrador
pasaporte,2145,Alejandro,correo1@example.com,Gerente
CC,1008,Carlos,correo2@example.com,Recepcionista
CC,2478,Carlos,correo3@example.com,Administrador
CIF,370,Juan,correo4@example.com,Empleado
TI,2094,Jenny,correo4@example.com,Administrador
TI,65,Samuel,correo2@example.com,Recepcionista
CIF,784,Ernesto,correo4@example.com,Administrador
CIF,362,Jenny,correo4@example.com,Administrador
CC,890,Juanita,correo1@example.com,Administrador
TI,1108,Jenny,correo4@example.com,Administrador
CE,569,Carlos,correo4@example.com,Gerente
pasaporte,2113,Jenny,correo1@example.com,Administrador
CC,2436,Jenny,correo4@example.com,Empleado
CE,1261,Juliana,correo1@example.com,Administrador
TI,1213,Ernesto,correo4@example.com,Administrador
CE,818,Carlos,correo5@example.com,Recepcionista
CC,216,Juliana,correo3@example.com,Empleado
CIF,1040,Juanita,correo5@example.com,Recepcionista
TI,2669,Juanita,correo5@example.com,Gerente
CE,1458,Carlos,correo2@example.com,Gerente
CIF,1954,Ernesto,correo4@example.com,Gerente
CC,934,Juliana,correo5@example.com,Empleado
CC,2641,Juliana,correo1@example.com,Empleado
CE,556,Alejandro,correo4@example.com,Empleado
CIF,1634,Juliana,correo2@example.com,Empleado
CE,2991,Samuel,correo2@example.com,Recepcionista
CE,1566,Ernesto,correo2@example.com,Empleado
TI,2702,Santiago,correo5@example.com,Administrador
CIF,1619,Santiago,correo4@example.com,Gerente
TI,474,Alejandro,correo3@example.com,Gerente
CC,1171,Ernesto,correo3@example.com,Recepcionista
CIF,722,Juanita,correo3@example.com,Empleado
CIF,218,Juliana,correo1@example.com,Administrador
CC,567,Juan,correo5@example.com,Gerente
CE,445,Samuel,correo5@example.com,Empleado
CE,1612,Carlos,correo5@example.com,Administrador
CE,996,Carlos,correo1@example.com,Gerente
pasaporte,2918,Juan,correo3@example.com,Empleado
TI,1460,Juanita,correo4@example.com,Administrador
pasaporte,1986,Juanita,correo3@example.com,Gerente
CE,1512,Juliana,correo1@example.com,Gerente
pasaporte,2687,Juliana,correo4@example.com,Recepcionista
pasaporte,1650,Jenny,correo1@example.com,Administrador
CIF,224,Jenny,correo4@example.com,Administrador
TI,1065,Juan,correo4@example.com,Empleado
CC,1846,Alejandro,correo4@example.com,Recepcionista
CE,955,Juliana,correo3@example.com,Recepcionista
CE,614,Jenny,correo2@example.com,Recepcionista
pasaporte,921,Alejandro,correo3@example.com,Empleado
TI,1927,Juanita,correo1@example.com,Gerente
CIF,853,Juan,correo5@example.com,Gerente
CIF,818,Samuel,correo4@example.com,Gerente
CC,2124,Ernesto,correo1@example.com,Gerente
TI,29,Jenny,correo2@example.com,Administrador
TI,1724,Alejandro,correo1@example.com,Recepcionista
CIF,2379,Juan,correo4@example.com,Gerente
CIF,1450,Juliana,correo4@example.com,Gerente
CC,1092,Samuel,correo5@example.com,Recepcionista
TI,2644,Ernesto,correo1@example.com,Empleado
CIF,1091,Juanita,correo4@example.com,Gerente
CIF,976,Carlos,correo2@example.com,Empleado
CC,1543,Carlos,correo2@example.com,Administrador
CC,2463,Jenny,correo2@example.com,Recepcionista
CIF,285,Juan,correo3@example.com,Administrador
pasaporte,2335,Carlos,correo3@example.com,Administrador
CIF,676,Juan,correo1@example.com,Empleado
CE,85,Ernesto,correo4@example.com,Empleado
pasaporte,2304,Santiago,correo2@example.com,Recepcionista
CIF,324,Juliana,correo2@example.com,Empleado
pasaporte,809,Carlos,correo3@example.com,Administrador
CC,22,Santiago,correo2@example.com,Gerente
CE,249,Alejandro,correo3@example.com,Administrador
CIF,2109,Ernesto,correo4@example.com,Empleado
CE,2155,Alejandro,correo4@example.com,Recepcionista
CC,2697,Santiago,correo2@example.com,Empleado
pasaporte,2576,Ernesto,correo5@example.com,Empleado
CIF,1205,Alejandro,correo5@example.com,Recepcionista
CE,236,Alejandro,correo5@example.com,Empleado
pasaporte,120,Alejandro,correo3@example.com,Empleado
CC,1727,Juan,correo2@example.com,Administrador
TI,2678,Samuel,correo5@example.com,Recepcionista
CE,1385,Juanita,correo4@example.com,Gerente
CE,1074,Carlos,correo4@example.com,Empleado
pasaporte,209,Carlos,correo2@example.com,Administrador
TI,506,Ernesto,correo4@example.com,Gerente
TI,72,Ernesto,correo1@example.com,Gerente
pasaporte,794,Alejandro,correo4@example.com,Recepcionista
pasaporte,373,Carlos,correo2@example.com,Empleado
TI,1367,Juanita,correo1@example.com,Gerente
pasaporte,2209,Juliana,correo3@example.com,Administrador
CIF,1186,Juan,correo4@example.com,Administrador
CIF,521,Ernesto,correo2@example.com,Gerente
pasaporte,511,Samuel,correo5@example.com,Gerente
TI,2464,Samuel,correo3@example.com,Administrador
TI,1814,Samuel,correo1@example.com,Administrador
pasaporte,1319,Santiago,correo2@example.com,Recepcionista
CIF,2740,Ernesto,correo2@example.com,Empleado
CE,996,Samuel,correo4@example.com,Gerente
pasaporte,2225,Samuel,correo4@example.com,Recepcionista
pasaporte,2594,Juanita,correo1@example.com,Gerente
CE,373,Juliana,correo4@example.com,Gerente
TI,642,Juliana,correo2@example.com,Administrador
pasaporte,906,Juan,correo3@example.com,Empleado
CC,383,Alejandro,correo2@example.com,Empleado
CC,474,Juanita,correo5@example.com,Gerente
CC,2140,Ernesto,correo4@example.com,Gerente
CIF,2263,Carlos,correo5@example.com,Administrador
CC,917,Santiago,correo5@example.com,Gerente
pasaporte,1677,Santiago,correo1@example.com,Recepcionista
CIF,2049,Jenny,correo4@example.com,Administrador
CE,2682,Juanita,correo3@example.com,Empleado
CIF,2828,Juanita,correo4@example.com,Recepcionista
CE,1971,Samuel,correo1@example.com,Administrador
TI,2557,Juanita,correo5@example.com,Gerente
CC,2113,Ernesto,correo5@example.com,Gerente
pasaporte,2064,Jenny,correo4@example.com,Administrador
CE,380,Juan,correo4@example.com,Gerente
CIF,244,Juan,correo5@example.com,Administrador
pasaporte,1480,Samuel,correo3@example.com,Gerente
CIF,1442,Jenny,correo5@example.com,Gerente
CE,198,Juanita,correo4@example.com,Administrador
pasaporte,679,Juanita,correo4@example.com,Empleado
CIF,1102,Juanita,correo5@example.com,Recepcionista
pasaporte,2386,Juanita,correo4@example.com,Empleado
CC,1118,Samuel,correo1@example.com,Recepcionista
TI,1151,Juanita,correo5@example.com,Recepcionista
CIF,1829,Juanita,correo4@example.com,Gerente
CE,178,Juliana,correo4@example.com,Empleado
TI,1790,Juliana,correo2@example.com,Administrador
pasaporte,394,Jenny,correo3@example.com,Gerente
CIF,2935,Santiago,correo3@example.com,Recepcionista
pasaporte,2178,Juliana,correo1@example.com,Gerente
TI,170,Alejandro,correo3@example.com,Recepcionista
CIF,737,Santiago,correo5@example.com,Recepcionista
CE,2635,Juliana,correo3@example.com,Administrador
TI,2571,Carlos,correo2@example.com,Administrador
CIF,501,Juliana,correo1@example.com,Gerente
